participantId,wave,ai_group,eval_start,ai_w_SHY,ai_w_IEF,ai_w_LQD,ai_w_GLD,ai_w_VNQ,ai_w_SPY,ai_w_XLF,ai_w_XLE,ai_w_XLI,ai_w_XLP,ai_w_XLU,ai_w_AAPL,ai_w_MSFT,ai_w_AMZN,ai_w_GOOGL,ai_w_NVDA,ai_w_TSLA,ai_w_SHOP,ai_w_SNOW,ai_w_PLTR,ai_w_DKNG,ai_w_RIVN,ai_w_CRSP,ai_w_BTC,ai_w_ETH
1763,wave3,Somewhat Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,10.0,15.0,15.0,10.0,10.0,15.0,0.0,0.0
1251,wave3,Somewhat Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
185,wave3,Somewhat Risk-Averse,2026-06-08,40.0,20.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,wave3,Extremely Risk-Averse,2026-06-08,35.0,25.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,wave3,Default,2026-06-08,0.0,10.0,0.0,10.0,0.0,25.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
737,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,25.0,15.0
763,wave3,Risk-Neutral,2026-06-08,0.0,20.0,0.0,10.0,0.0,25.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
820,wave3,Default,2026-06-08,10.0,0.0,10.0,15.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
393,wave3,Risk-Neutral,2026-06-08,0.0,25.0,15.0,10.0,0.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,wave3,Extremely Risk-Averse,2026-06-08,30.0,20.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,wave3,Extremely Risk-Averse,2026-06-08,35.0,20.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,wave3,Somewhat Risk-Averse,2026-06-08,20.0,15.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2166,wave3,Somewhat Risk-Averse,2026-06-08,15.0,15.0,0.0,10.0,0.0,25.0,10.0,5.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,wave3,Risk-Neutral,2026-06-08,20.0,20.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1691,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,10.0,0.0,0.0,0.0,0.0,10.0,25.0,20.0
2303,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,10.0,0.0,0.0,10.0,25.0,20.0
1837,wave3,Somewhat Risk-Averse,2026-06-08,25.0,25.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
648,wave3,Somewhat Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0
871,wave2,Somewhat Risk-Averse,2026-05-24,25.0,15.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,15.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,wave2,Risk-Neutral,2026-05-24,0.0,15.0,0.0,10.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0
16,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1109,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,20.0,15.0
352,wave2,Risk-Neutral,2026-05-24,0.0,20.0,0.0,10.0,0.0,30.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
60,wave2,Risk-Neutral,2026-05-24,0.0,0.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
791,wave2,Extremely Risk-Averse,2026-05-24,25.0,20.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,wave2,Somewhat Risk-Averse,2026-05-24,30.0,20.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,wave2,Extremely Risk-Averse,2026-05-24,0.0,0.0,35.0,30.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,wave2,Somewhat Risk-Averse,2026-05-24,20.0,15.0,10.0,10.0,0.0,25.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,wave2,Extremely Risk-Averse,2026-05-24,35.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
2036,wave2,Somewhat Risk-Averse,2026-05-24,25.0,15.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,wave2,Risk-Neutral,2026-05-24,0.0,0.0,10.0,10.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1315,wave2,Somewhat Risk-Averse,2026-05-24,15.0,15.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,15.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,wave2,Default,2026-05-24,0.0,0.0,10.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0
2372,wave2,Risk-Neutral,2026-05-24,0.0,20.0,0.0,10.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2272,wave2,Risk-Neutral,2026-05-24,0.0,15.0,10.0,10.0,0.0,20.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
36,wave2,Extremely Risk-Averse,2026-05-24,25.0,20.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,wave2,Extremely Risk-Averse,2026-05-24,35.0,25.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,25.0,20.0
1768,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,20.0,15.0
545,wave2,Extremely Risk-Averse,2026-05-24,30.0,20.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2073,wave2,Extremely Risk-Averse,2026-05-24,30.0,0.0,20.0,10.0,0.0,20.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,15.0
97,wave2,Risk-Neutral,2026-05-24,0.0,15.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
847,wave2,Extremely Risk-Averse,2026-05-24,30.0,20.0,15.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,wave2,Extremely Risk-Averse,2026-05-24,30.0,20.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0
1165,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0
122,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,25.0,20.0
636,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,15.0,0.0,0.0,15.0,0.0,20.0,15.0
704,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,15.0,0.0,15.0,0.0,0.0,0.0,20.0,15.0
942,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,10.0,0.0,0.0,5.0,25.0,15.0
2030,wave2,Extremely Risk-Averse,2026-05-24,40.0,20.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,wave2,Risk-Neutral,2026-05-24,0.0,20.0,0.0,15.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2050,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
1873,wave2,Somewhat Risk-Averse,2026-05-24,20.0,10.0,10.0,15.0,0.0,25.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2169,wave2,Risk-Neutral,2026-05-24,0.0,10.0,10.0,5.0,5.0,30.0,5.0,0.0,10.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
1172,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,10.0,0.0,0.0,10.0,25.0,15.0
1558,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,20.0,10.0,0.0,10.0,0.0,0.0,0.0,20.0,15.0
1417,wave2,Default,2026-05-24,0.0,15.0,0.0,15.0,10.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
350,wave2,Default,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,25.0,15.0
1904,wave2,Risk-Neutral,2026-05-24,0.0,15.0,10.0,10.0,5.0,20.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
721,wave2,Risk-Neutral,2026-05-24,0.0,15.0,0.0,10.0,0.0,25.0,0.0,0.0,10.0,10.0,0.0,5.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,wave2,Extremely Risk-Averse,2026-05-24,25.0,20.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2405,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,25.0,20.0
355,wave2,Default,2026-05-24,15.0,0.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
116,wave2,Risk-Neutral,2026-05-24,0.0,15.0,10.0,10.0,0.0,25.0,10.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
694,wave2,Extremely Risk-Seeking,2026-05-24,0.0,20.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
814,wave2,Extremely Risk-Averse,2026-05-24,35.0,25.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,wave2,Extremely Risk-Averse,2026-05-24,30.0,20.0,5.0,15.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,20.0,15.0
2099,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,20.0,0.0,25.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
1523,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,10.0,0.0,0.0,0.0,0.0,10.0,20.0,20.0
1048,wave2,Extremely Risk-Averse,2026-05-24,30.0,20.0,15.0,10.0,0.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,wave2,Default,2026-05-24,0.0,0.0,0.0,10.0,10.0,25.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0
689,wave2,Default,2026-05-24,15.0,0.0,0.0,10.0,0.0,30.0,15.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,wave2,Extremely Risk-Averse,2026-05-24,30.0,20.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0
1100,wave2,Extremely Risk-Averse,2026-05-24,30.0,25.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,40.0,10.0,10.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,wave2,Somewhat Risk-Averse,2026-05-24,20.0,10.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
917,wave2,Default,2026-05-24,10.0,0.0,0.0,10.0,0.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
437,wave2,Default,2026-05-24,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0
1567,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,30.0,20.0
2104,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,5.0,0.0,0.0,15.0,25.0,15.0
38,wave2,Risk-Neutral,2026-05-24,0.0,20.0,5.0,10.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1531,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,10.0,0.0,0.0,10.0,20.0,15.0
2279,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,25.0,20.0
576,wave2,Somewhat Risk-Averse,2026-05-24,30.0,20.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,wave2,Risk-Neutral,2026-05-24,10.0,10.0,5.0,10.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1386,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,10.0,0.0,0.0,10.0,25.0,20.0
1730,wave2,Somewhat Risk-Averse,2026-05-24,0.0,20.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
325,wave2,Somewhat Risk-Averse,2026-05-24,15.0,20.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,wave2,Extremely Risk-Averse,2026-05-24,20.0,20.0,15.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,25.0,20.0,0.0,35.0
1610,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,15.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,15.0,0.0
236,wave2,Risk-Neutral,2026-05-24,0.0,15.0,10.0,10.0,0.0,35.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,10.0,0.0,10.0,10.0,0.0,0.0,20.0,15.0
1220,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,10.0,0.0,0.0,10.0,20.0,15.0
247,wave2,Somewhat Risk-Averse,2026-05-24,20.0,15.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,15.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0
1890,wave2,Somewhat Risk-Averse,2026-05-24,20.0,15.0,10.0,15.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,15.0,0.0,0.0,10.0,25.0,15.0
397,wave2,Somewhat Risk-Averse,2026-05-24,25.0,15.0,10.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,wave2,Risk-Neutral,2026-05-24,0.0,15.0,0.0,15.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0
627,wave2,Risk-Neutral,2026-05-24,10.0,10.0,10.0,5.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,10.0,10.0,0.0,0.0,0.0,25.0,15.0
1901,wave2,Somewhat Risk-Averse,2026-05-24,20.0,20.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1122,wave2,Somewhat Risk-Averse,2026-05-24,25.0,15.0,0.0,10.0,40.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,0.0
