participantId,wave,dual_condition,pre_w_SHY,post_w_SHY,pre_w_IEF,post_w_IEF,pre_w_LQD,post_w_LQD,pre_w_GLD,post_w_GLD,pre_w_VNQ,post_w_VNQ,pre_w_SPY,post_w_SPY,pre_w_XLF,post_w_XLF,pre_w_XLE,post_w_XLE,pre_w_XLI,post_w_XLI,pre_w_XLP,post_w_XLP,pre_w_XLU,post_w_XLU,pre_w_AAPL,post_w_AAPL,pre_w_MSFT,post_w_MSFT,pre_w_AMZN,post_w_AMZN,pre_w_GOOGL,post_w_GOOGL,pre_w_NVDA,post_w_NVDA,pre_w_TSLA,post_w_TSLA,pre_w_SHOP,post_w_SHOP,pre_w_SNOW,post_w_SNOW,pre_w_PLTR,post_w_PLTR,pre_w_DKNG,post_w_DKNG,pre_w_RIVN,post_w_RIVN,pre_w_CRSP,post_w_CRSP,pre_w_BTC,post_w_BTC,pre_w_ETH,post_w_ETH
308,wave1,dual_balanced,25.0,25.0,15.0,15.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,wave1,dual_nonbiased,0.0,0.0,0.0,0.0,15.0,20.0,35.0,30.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,wave1,dual_balanced,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
1373,wave1,dual_nonbiased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0
2147,wave1,dual_balanced,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,5.0,0.0,10.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
10,wave1,dual_nonbiased,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
1166,wave1,dual_nonbiased,10.0,10.0,5.0,10.0,0.0,0.0,10.0,5.0,10.0,10.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1180,wave1,dual_balanced,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,wave1,dual_balanced,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0
695,wave1,dual_opposition,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,10.0,10.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,25.0,0.0,0.0
2081,wave1,dual_nonbiased,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,wave1,dual_nonbiased,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
593,wave1,dual_balanced,5.0,5.0,0.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,8.0,15.0,7.0,0.0,8.0,10.0,7.0,0.0,8.0,10.0,7.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,15.0,0.0,10.0,0.0,0.0
1081,wave1,dual_opposition,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,10.0,5.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
219,wave1,dual_opposition,5.0,0.0,5.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,5.0,15.0
1202,wave1,dual_opposition,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,25.0,0.0,20.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,wave1,dual_balanced,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,30.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0
1187,wave1,dual_opposition,20.0,20.0,16.0,16.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10.0,10.0,0.0,0.0
369,wave1,dual_opposition,0.0,0.0,0.0,0.0,10.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,20.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
799,wave1,dual_opposition,0.0,0.0,10.0,20.0,0.0,0.0,0.0,15.0,20.0,0.0,30.0,30.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1780,wave1,dual_opposition,10.0,10.0,5.0,5.0,5.0,5.0,10.0,10.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0
1948,wave1,dual_balanced,10.0,10.0,10.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,20.0,20.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,5.0,5.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0
1939,wave1,dual_nonbiased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,15.0,15.0,10.0,10.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,wave1,dual_opposition,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,5.0,5.0,5.0,5.0,10.0,10.0,5.0,5.0,5.0,40.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,wave1,dual_nonbiased,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,0.0,0.0,10.0,0.0,0.0,0.0,40.0,40.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1068,wave1,dual_balanced,0.0,20.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
351,wave1,dual_balanced,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,15.0,15.0,20.0,20.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,wave1,dual_opposition,5.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,20.0,30.0,5.0,5.0,15.0,0.0,5.0,5.0,0.0,0.0,15.0,0.0,5.0,5.0,5.0,10.0,5.0,10.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,wave1,dual_nonbiased,0.0,0.0,0.0,20.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,15.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
1603,wave1,dual_nonbiased,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,40.0,30.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,wave1,dual_nonbiased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,15.0,15.0,20.0,20.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,wave1,dual_balanced,15.0,15.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,40.0,20.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0
419,wave1,dual_balanced,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
1248,wave1,dual_nonbiased,5.0,5.0,5.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,30.0,30.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,wave1,dual_opposition,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0
228,wave1,dual_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0
527,wave1,dual_opposition,10.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,20.0,20.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
480,wave1,dual_nonbiased,0.0,0.0,0.0,0.0,10.0,10.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,wave1,dual_opposition,5.0,0.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15.0,5.0,10.0,5.0,20.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
963,wave1,dual_nonbiased,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,20.0,15.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
1382,wave1,dual_nonbiased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,wave1,dual_nonbiased,5.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,15.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,5.0,10.0,5.0,5.0,5.0,5.0,10.0,10.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,5.0
551,wave1,dual_opposition,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,20.0,0.0,0.0,30.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2242,wave1,dual_opposition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,wave1,dual_balanced,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,15.0,15.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,25.0,10.0,10.0
1224,wave1,dual_opposition,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,10.0,20.0,20.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
468,wave1,dual_opposition,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,10.0,25.0,5.0,5.0,10.0,9.0,10.0,8.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,8.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0
1626,wave1,dual_opposition,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,wave1,dual_opposition,5.0,5.0,5.0,5.0,5.0,5.0,25.0,20.0,0.0,0.0,25.0,25.0,0.0,5.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,wave1,dual_opposition,20.0,20.0,0.0,0.0,15.0,15.0,30.0,30.0,20.0,20.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,wave1,dual_opposition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0
2186,wave1,dual_nonbiased,10.0,15.0,5.0,0.0,20.0,20.0,5.0,5.0,0.0,0.0,15.0,20.0,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,wave1,dual_opposition,10.0,10.0,5.0,0.0,5.0,10.0,15.0,10.0,0.0,0.0,25.0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,15.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,wave1,dual_opposition,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10.0,10.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
749,wave1,dual_nonbiased,0.0,0.0,0.0,0.0,10.0,10.0,15.0,15.0,0.0,0.0,0.0,0.0,5.0,5.0,20.0,20.0,5.0,5.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,5.0,5.0
1094,wave1,dual_opposition,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,5.0,0.0,5.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,10.0,25.0,5.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
1819,wave1,dual_opposition,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,10.0,10.0,40.0,40.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0
1834,wave1,dual_balanced,10.0,10.0,10.0,10.0,10.0,5.0,0.0,0.0,5.0,5.0,15.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0
1770,wave1,dual_opposition,9.0,9.0,16.0,16.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,20.0,20.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,wave1,dual_opposition,5.0,0.0,5.0,15.0,5.0,0.0,5.0,10.0,10.0,0.0,25.0,30.0,10.0,10.0,5.0,10.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
318,wave1,dual_opposition,15.0,25.0,15.0,15.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,15.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,wave1,dual_balanced,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,40.0,25.0,10.0,10.0,15.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0
1279,wave1,dual_balanced,20.0,15.0,10.0,10.0,5.0,5.0,15.0,10.0,5.0,5.0,5.0,15.0,10.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
