ExperimentType,UID,NID,PrePerformance,PostPerformance,PerceivedImproveCode,AIInterMean,UStanceLabel,UIdeo,AICorrectness
Dual_AI_Non_Biased,5301,17,0.5,0.5,2,Not meaningful at all,Somewhat Republican,Conservative,0.5
Dual_AI_Non_Biased,5418,2,0.8,0.9,3,Moderately meaningful,Somewhat Republican,Conservative,1
Dual_AI_Non_Biased,5418,12,0.19999999999999996,0.7,3,Moderately meaningful,Somewhat Republican,Conservative,1
Dual_AI_Non_Biased,5418,16,0.19999999999999996,0.7,3,Moderately meaningful,Somewhat Republican,Conservative,0.6
Dual_AI_Non_Biased,5430,1,0.6,0.6,4,Moderately meaningful,Independent,Moderate,0.6
Dual_AI_Non_Biased,5430,9,0.19999999999999996,0.9,4,Moderately meaningful,Independent,Moderate,1
Dual_AI_Non_Biased,5430,14,0.7,0.7,4,Moderately meaningful,Independent,Moderate,0.95
Dual_AI_Non_Biased,5442,4,0.30000000000000004,1,2,Moderately meaningful,Strong Republican,Extremely conservative,1
Dual_AI_Non_Biased,5442,7,1,0,2,Moderately meaningful,Strong Republican,Extremely conservative,1
Dual_AI_Non_Biased,5442,17,0.4,1,2,Moderately meaningful,Strong Republican,Extremely conservative,0.5
Dual_AI_Non_Biased,5541,1,0.8,0.5,4,Very meaningful,Strong Democrat,Liberal,0.65
Dual_AI_Non_Biased,5541,12,1,0,4,Very meaningful,Strong Democrat,Liberal,0.35
Dual_AI_Non_Biased,5541,13,1,1,4,Very meaningful,Strong Democrat,Liberal,1
Dual_AI_Non_Biased,5610,2,0.9,1,2,Moderately meaningful,Strong Democrat,Liberal,1
Dual_AI_Non_Biased,5610,9,1,1,2,Moderately meaningful,Strong Democrat,Liberal,1
Dual_AI_Non_Biased,5610,15,0.5,0,2,Moderately meaningful,Strong Democrat,Liberal,0
Dual_AI_Non_Biased,5820,4,0.19999999999999996,0.19999999999999996,3,Slightly meaningful,Somewhat Republican,Slightly conservative,1
Dual_AI_Non_Biased,5820,8,0.8,0.8,3,Slightly meaningful,Somewhat Republican,Slightly conservative,1
Dual_AI_Non_Biased,5820,17,0.8,0.8,3,Slightly meaningful,Somewhat Republican,Slightly conservative,0.5
Dual_AI_Non_Biased,5841,4,0.5,1,5,Extremely meaningful,Somewhat Republican,Conservative,1
Dual_AI_Non_Biased,5841,8,0.8,1,5,Extremely meaningful,Somewhat Republican,Conservative,1
Dual_AI_Non_Biased,5841,18,0.7,0.5,5,Extremely meaningful,Somewhat Republican,Conservative,0.5
Dual_AI_Non_Biased,5904,1,0.9,0.5,4,Very meaningful,Independent,Moderate,0.5
Dual_AI_Non_Biased,5904,7,0.09999999999999998,0.09999999999999998,4,Very meaningful,Independent,Moderate,0
Dual_AI_Non_Biased,5904,13,1,1,4,Very meaningful,Independent,Moderate,1
Dual_AI_Non_Biased,5973,5,0.6,1,5,Very meaningful,Strong Republican,Conservative,1
Dual_AI_Non_Biased,5973,7,0.8,0.19999999999999996,5,Very meaningful,Strong Republican,Conservative,0
Dual_AI_Non_Biased,5973,15,0.7,0.09999999999999998,5,Very meaningful,Strong Republican,Conservative,0
Dual_AI_Non_Biased,6021,2,0.5,0.9,1,Moderately meaningful,Independent,Extremely conservative,1
Dual_AI_Non_Biased,6021,12,0.9,0.9,1,Moderately meaningful,Independent,Extremely conservative,1
Dual_AI_Non_Biased,6021,18,0.6,0.6,1,Moderately meaningful,Independent,Extremely conservative,0.5
Dual_AI_Non_Biased,6135,4,0.4,1,5,Extremely meaningful,Strong Democrat,Liberal,1
Dual_AI_Non_Biased,6135,9,1,1,5,Extremely meaningful,Strong Democrat,Liberal,1
Dual_AI_Non_Biased,6135,14,0.5,1,5,Extremely meaningful,Strong Democrat,Liberal,1
Dual_AI_Non_Biased,6183,1,0.9,0.5,5,Extremely meaningful,Strong Democrat,Slightly liberal,0.6
Dual_AI_Non_Biased,6183,12,0.19999999999999996,1,5,Extremely meaningful,Strong Democrat,Slightly liberal,0.85
Dual_AI_Non_Biased,6183,14,0.5,1,5,Extremely meaningful,Strong Democrat,Slightly liberal,1
Dual_AI_Non_Biased,6240,3,0.19999999999999996,0,3,Moderately meaningful,Strong Republican,Conservative,0
Dual_AI_Non_Biased,6240,12,0.4,0.4,3,Moderately meaningful,Strong Republican,Conservative,1
Dual_AI_Non_Biased,6240,16,0.6,0.8,3,Moderately meaningful,Strong Republican,Conservative,0.5
Dual_AI_Non_Biased,6246,5,0.5,0.5,3,Slightly meaningful,Independent,Moderate,0.85
Dual_AI_Non_Biased,6246,11,1,1,3,Slightly meaningful,Independent,Moderate,0.24999999999999994
Dual_AI_Non_Biased,6246,15,0.5,0,3,Slightly meaningful,Independent,Moderate,0.25
Dual_AI_Non_Biased,6300,6,0.09999999999999998,0.8,4,Moderately meaningful,Strong Democrat,Extremely liberal,1
Dual_AI_Non_Biased,6300,7,0.30000000000000004,0.09999999999999998,4,Moderately meaningful,Strong Democrat,Extremely liberal,0.04999999999999995
Dual_AI_Non_Biased,6300,13,0.8,0.9,4,Moderately meaningful,Strong Democrat,Extremely liberal,0.5
Dual_AI_Non_Biased,6417,6,0.30000000000000004,0.8,5,Extremely meaningful,Strong Republican,Extremely conservative,1
Dual_AI_Non_Biased,6417,10,0.9,0.09999999999999998,5,Extremely meaningful,Strong Republican,Extremely conservative,0
Dual_AI_Non_Biased,6417,16,0.7,1,5,Extremely meaningful,Strong Republican,Extremely conservative,0.6
Dual_AI_Non_Biased,6492,5,1,0.7,2,Slightly meaningful,Independent,Conservative,0.5
Dual_AI_Non_Biased,6492,10,0.5,0.30000000000000004,2,Slightly meaningful,Independent,Conservative,0
Dual_AI_Non_Biased,6492,17,0.8,0.8,2,Slightly meaningful,Independent,Conservative,0.5
Dual_AI_Non_Biased,6537,3,0.09999999999999998,0,2,Not meaningful at all,Somewhat Republican,Slightly conservative,0.5
Dual_AI_Non_Biased,6537,10,0.9,1,2,Not meaningful at all,Somewhat Republican,Slightly conservative,0.95
Dual_AI_Non_Biased,6537,13,0.9,1,2,Not meaningful at all,Somewhat Republican,Slightly conservative,0.5
Dual_AI_Non_Biased,6564,6,0.5,0.30000000000000004,3,Moderately meaningful,Somewhat Republican,Slightly conservative,1
Dual_AI_Non_Biased,6564,12,0.5,0.7,3,Moderately meaningful,Somewhat Republican,Slightly conservative,0.5
Dual_AI_Non_Biased,6564,15,0.19999999999999996,0.19999999999999996,3,Moderately meaningful,Somewhat Republican,Slightly conservative,0
Dual_AI_Non_Biased,6570,4,0.30000000000000004,0.8,4,Very meaningful,Somewhat Republican,Extremely conservative,1
Dual_AI_Non_Biased,6570,11,1,1,4,Very meaningful,Somewhat Republican,Extremely conservative,0
Dual_AI_Non_Biased,6570,16,0.8,0.7,4,Very meaningful,Somewhat Republican,Extremely conservative,0.5
Dual_AI_Non_Biased,6612,5,0.8,1,4,Moderately meaningful,Independent,Slightly liberal,1
Dual_AI_Non_Biased,6612,8,0.5,0.5,4,Moderately meaningful,Independent,Slightly liberal,1
Dual_AI_Non_Biased,6612,13,0.9,1,4,Moderately meaningful,Independent,Slightly liberal,1
Dual_AI_Non_Biased,6744,3,0.19999999999999996,0.09999999999999998,3,Moderately meaningful,Somewhat Republican,Conservative,0
Dual_AI_Non_Biased,6744,8,0.7,0.9,3,Moderately meaningful,Somewhat Republican,Conservative,1
Dual_AI_Non_Biased,6744,14,0.9,0.9,3,Moderately meaningful,Somewhat Republican,Conservative,1
Dual_AI_Non_Biased,6768,6,0.5,0.5,2,Moderately meaningful,Strong Democrat,Liberal,1
Dual_AI_Non_Biased,6768,12,0.5,0.19999999999999996,2,Moderately meaningful,Strong Democrat,Liberal,0.9
Dual_AI_Non_Biased,6768,18,0.6,0.6,2,Moderately meaningful,Strong Democrat,Liberal,0.5
Dual_AI_Non_Biased,6948,6,0.7,0.8,3,Slightly meaningful,Somewhat Democrat,Slightly liberal,0.9
Dual_AI_Non_Biased,6948,9,0.8,0.8,3,Slightly meaningful,Somewhat Democrat,Slightly liberal,1
Dual_AI_Non_Biased,6948,17,0.5,0.5,3,Slightly meaningful,Somewhat Democrat,Slightly liberal,0.5
Dual_AI_Non_Biased,7008,3,0.09999999999999998,0,2,Moderately meaningful,Strong Democrat,Moderate,0
Dual_AI_Non_Biased,7008,12,0.7,1,2,Moderately meaningful,Strong Democrat,Moderate,1
Dual_AI_Non_Biased,7008,14,0.5,0.9,2,Moderately meaningful,Strong Democrat,Moderate,1
Dual_AI_Non_Biased,7116,2,0.5,0.8,5,Moderately meaningful,Strong Republican,Conservative,1
Dual_AI_Non_Biased,7116,10,0.9,0,5,Moderately meaningful,Strong Republican,Conservative,0.1999999999999999
Dual_AI_Non_Biased,7116,16,0.8,1,5,Moderately meaningful,Strong Republican,Conservative,0.75
Dual_AI_Non_Biased,7224,2,0.8,1,4,Very meaningful,Strong Democrat,Extremely liberal,1
Dual_AI_Non_Biased,7224,7,0.5,0,4,Very meaningful,Strong Democrat,Extremely liberal,0.04999999999999995
Dual_AI_Non_Biased,7224,18,0.8,0.6,4,Very meaningful,Strong Democrat,Extremely liberal,0.5
Dual_AI_Non_Biased,7233,3,0.30000000000000004,0.19999999999999996,2,Slightly meaningful,Somewhat Democrat,Liberal,0.5
Dual_AI_Non_Biased,7233,11,0.19999999999999996,0.7,2,Slightly meaningful,Somewhat Democrat,Liberal,0.3
Dual_AI_Non_Biased,7233,14,0.6,0.8,2,Slightly meaningful,Somewhat Democrat,Liberal,1
Dual_AI_Non_Biased,7284,6,0.19999999999999996,0.9,5,Extremely meaningful,Somewhat Republican,Slightly conservative,1
Dual_AI_Non_Biased,7284,11,0.19999999999999996,0.9,5,Extremely meaningful,Somewhat Republican,Slightly conservative,0.1999999999999999
Dual_AI_Non_Biased,7284,13,0.8,1,5,Extremely meaningful,Somewhat Republican,Slightly conservative,1
Dual_AI_Non_Biased,7326,3,0.5,0.5,3,Slightly meaningful,Independent,Slightly liberal,0.5
Dual_AI_Non_Biased,7326,7,0.5,0.5,3,Slightly meaningful,Independent,Slightly liberal,0
Dual_AI_Non_Biased,7326,15,0.5,0.30000000000000004,3,Slightly meaningful,Independent,Slightly liberal,0
Dual_AI_Non_Biased,7464,1,0.6,0.6,4,Moderately meaningful,Independent,Moderate,0.5
Dual_AI_Non_Biased,7464,8,0.30000000000000004,0.09999999999999998,4,Moderately meaningful,Independent,Moderate,1
Dual_AI_Non_Biased,7464,15,0.30000000000000004,0.19999999999999996,4,Moderately meaningful,Independent,Moderate,0.8
Dual_AI_Non_Biased,7470,6,0.5,0.7,1,Moderately meaningful,Independent,NA,1
Dual_AI_Non_Biased,7470,8,0.5,0.4,1,Moderately meaningful,Independent,NA,1
Dual_AI_Non_Biased,7470,17,0.19999999999999996,0.09999999999999998,1,Moderately meaningful,Independent,NA,0.5
Dual_AI_Opposition,2991,2,0.30000000000000004,0.7,0,,Strong Republican,Conservative,1
Dual_AI_Opposition,2991,9,0.7,0.7,0,,Strong Republican,Conservative,0.9
Dual_AI_Opposition,2991,13,0.30000000000000004,0.7,0,,Strong Republican,Conservative,0.8
Dual_AI_Balanced,2994,3,0.19999999999999996,0,4,Very meaningful,Independent,Slightly liberal,0.5
Dual_AI_Balanced,2994,8,0.7,0.9,4,Very meaningful,Independent,Slightly liberal,0.9
Dual_AI_Balanced,2994,17,0.7,0.5,4,Very meaningful,Independent,Slightly liberal,0.4
Dual_AI_Opposition,3033,4,0.19999999999999996,1,4,Very meaningful,Somewhat Republican,Slightly conservative,1
Dual_AI_Opposition,3033,10,0.5,0,4,Very meaningful,Somewhat Republican,Slightly conservative,1
Dual_AI_Opposition,3033,13,0.7,1,4,Very meaningful,Somewhat Republican,Slightly conservative,0.95
Dual_AI_Balanced,3042,5,0.8,0.8,3,Very meaningful,Independent,Moderate,0.85
Dual_AI_Balanced,3042,10,0.5,0.9,3,Very meaningful,Independent,Moderate,1
Dual_AI_Balanced,3042,17,0.5,0.8,3,Very meaningful,Independent,Moderate,0.4
Dual_AI_Balanced,3090,1,1,0.6,3,Moderately meaningful,Independent,Slightly liberal,0.5
Dual_AI_Balanced,3090,12,0.9,0.8,3,Moderately meaningful,Independent,Slightly liberal,1
Dual_AI_Balanced,3090,17,0.09999999999999998,0,3,Moderately meaningful,Independent,Slightly liberal,0.3999999999999999
Dual_AI_Balanced,3126,4,0.8,1,2,Very meaningful,Independent,Conservative,1
Dual_AI_Balanced,3126,11,0.9,1,2,Very meaningful,Independent,Conservative,0.04999999999999995
Dual_AI_Balanced,3126,16,0.5,1,2,Very meaningful,Independent,Conservative,0.75
Dual_AI_Balanced,3132,6,0.19999999999999996,0,5,Extremely meaningful,Independent,Moderate,1
Dual_AI_Balanced,3132,11,0.09999999999999998,1,5,Extremely meaningful,Independent,Moderate,0.25
Dual_AI_Balanced,3132,17,0.5,0.5,5,Extremely meaningful,Independent,Moderate,0.35
Dual_AI_Opposition,3183,2,0.8,1,4,Moderately meaningful,Somewhat Democrat,Liberal,0.95
Dual_AI_Opposition,3183,10,0.5,0,4,Moderately meaningful,Somewhat Democrat,Liberal,0.75
Dual_AI_Opposition,3183,13,0.9,1,4,Moderately meaningful,Somewhat Democrat,Liberal,0.9
Dual_AI_Opposition,3189,6,0.30000000000000004,0.9,5,Very meaningful,Strong Democrat,Liberal,0.9
Dual_AI_Opposition,3189,7,0.8,0.09999999999999998,5,Very meaningful,Strong Democrat,Liberal,0.5
Dual_AI_Opposition,3189,18,0.7,0.6,5,Very meaningful,Strong Democrat,Liberal,0.5
Dual_AI_Opposition,3198,1,0.7,0.5,4,Very meaningful,Strong Republican,Conservative,0.65
Dual_AI_Opposition,3198,12,1,0.9,4,Very meaningful,Strong Republican,Conservative,0.8
Dual_AI_Opposition,3198,17,0.4,0.09999999999999998,4,Very meaningful,Strong Republican,Conservative,0.1999999999999999
Dual_AI_Opposition,3204,1,0.5,0.5,5,Extremely meaningful,Strong Republican,Extremely liberal,0.5
Dual_AI_Opposition,3204,12,1,0.9,5,Extremely meaningful,Strong Republican,Extremely liberal,0.75
Dual_AI_Opposition,3204,14,0,1,5,Extremely meaningful,Strong Republican,Extremely liberal,0.9
Dual_AI_Opposition,3216,2,0.30000000000000004,0.30000000000000004,2,Slightly meaningful,Strong Democrat,Liberal,0.8
Dual_AI_Opposition,3216,8,0.5,0.6,2,Slightly meaningful,Strong Democrat,Liberal,0.65
Dual_AI_Opposition,3216,18,0.9,0.8,2,Slightly meaningful,Strong Democrat,Liberal,0.5
Dual_AI_Balanced,3219,6,0.30000000000000004,0.6,2,Slightly meaningful,Independent,Liberal,1
Dual_AI_Balanced,3219,12,0.7,0.8,2,Slightly meaningful,Independent,Liberal,0.85
Dual_AI_Balanced,3219,18,0.7,0.7,2,Slightly meaningful,Independent,Liberal,0.5
Dual_AI_Balanced,3234,1,0.6,0.7,4,Very meaningful,Independent,Moderate,0.5
Dual_AI_Balanced,3234,10,0.9,0.9,4,Very meaningful,Independent,Moderate,0.5499999999999999
Dual_AI_Balanced,3234,14,0.19999999999999996,0.9,4,Very meaningful,Independent,Moderate,0.8500000000000001
Dual_AI_Opposition,3249,6,0.30000000000000004,0.19999999999999996,2,Moderately meaningful,Strong Democrat,Extremely liberal,1
Dual_AI_Opposition,3249,12,0.7,0.8,2,Moderately meaningful,Strong Democrat,Extremely liberal,0.6
Dual_AI_Opposition,3249,17,0.5,0.5,2,Moderately meaningful,Strong Democrat,Extremely liberal,0.65
Dual_AI_Opposition,3252,5,0.5,0.5,1,Slightly meaningful,Somewhat Republican,Slightly conservative,0.75
Dual_AI_Opposition,3252,8,0.5,0.5,1,Slightly meaningful,Somewhat Republican,Slightly conservative,1
Dual_AI_Opposition,3252,14,0.5,0.5,1,Slightly meaningful,Somewhat Republican,Slightly conservative,0.9
Dual_AI_Opposition,3309,4,0.19999999999999996,0.19999999999999996,3,Moderately meaningful,Somewhat Republican,Moderate,0.6
Dual_AI_Opposition,3309,10,0.5,0.09999999999999998,3,Moderately meaningful,Somewhat Republican,Moderate,0.9
Dual_AI_Opposition,3309,15,0.7,0.5,3,Moderately meaningful,Somewhat Republican,Moderate,0.5
Dual_AI_Opposition,3318,6,0.5,0.8,1,Not meaningful at all,Somewhat Republican,Slightly conservative,0.9
Dual_AI_Opposition,3318,7,0.9,0.5,1,Not meaningful at all,Somewhat Republican,Slightly conservative,0.04999999999999995
Dual_AI_Opposition,3318,17,0.5,0.5,1,Not meaningful at all,Somewhat Republican,Slightly conservative,0.1999999999999999
Dual_AI_Balanced,3339,6,0.30000000000000004,0.8,3,Slightly meaningful,Independent,Moderate,1
Dual_AI_Balanced,3339,10,0.5,0.5,3,Slightly meaningful,Independent,Moderate,0.6
Dual_AI_Balanced,3339,13,0.6,0.9,3,Slightly meaningful,Independent,Moderate,0.85
Dual_AI_Balanced,3348,4,0.5,0.19999999999999996,2,Slightly meaningful,Independent,Moderate,1
Dual_AI_Balanced,3348,7,0.5,0.19999999999999996,2,Slightly meaningful,Independent,Moderate,0.6
Dual_AI_Balanced,3348,16,0.5,0.7,2,Slightly meaningful,Independent,Moderate,0.7
Dual_AI_Opposition,3360,1,1,0.5,3,Moderately meaningful,Somewhat Democrat,Slightly liberal,0.5
Dual_AI_Opposition,3360,10,0.9,1,3,Moderately meaningful,Somewhat Democrat,Slightly liberal,1
Dual_AI_Opposition,3360,16,0.5,0.9,3,Moderately meaningful,Somewhat Democrat,Slightly liberal,0.75
Dual_AI_Opposition,3363,2,0.7,1,5,Very meaningful,Strong Republican,Extremely conservative,0.95
Dual_AI_Opposition,3363,7,0.8,0.09999999999999998,5,Very meaningful,Strong Republican,Extremely conservative,0
Dual_AI_Opposition,3363,15,0.5,0.09999999999999998,5,Very meaningful,Strong Republican,Extremely conservative,0.4
Dual_AI_Balanced,3375,1,0.8,0.5,5,Very meaningful,Independent,Conservative,0.5
Dual_AI_Balanced,3375,11,0.7,0.9,5,Very meaningful,Independent,Conservative,0.09999999999999995
Dual_AI_Balanced,3375,15,0.5,0.5,5,Very meaningful,Independent,Conservative,0.1999999999999999
Dual_AI_Balanced,3387,6,0.5,0.9,5,Extremely meaningful,Independent,Slightly conservative,1
Dual_AI_Balanced,3387,12,0.5,0.9,5,Extremely meaningful,Independent,Slightly conservative,0.75
Dual_AI_Balanced,3387,15,0.5,0.5,5,Extremely meaningful,Independent,Slightly conservative,0.24999999999999994
Dual_AI_Opposition,3393,6,0.7,1,5,Extremely meaningful,Strong Democrat,Extremely liberal,1
Dual_AI_Opposition,3393,7,0.9,1,5,Extremely meaningful,Strong Democrat,Extremely liberal,0.5
Dual_AI_Opposition,3393,18,0.6,0.5,5,Extremely meaningful,Strong Democrat,Extremely liberal,0.6
Dual_AI_Balanced,3408,2,0.8,0.8,3,Moderately meaningful,Independent,Moderate,0.9
Dual_AI_Balanced,3408,9,0.30000000000000004,0.8,3,Moderately meaningful,Independent,Moderate,0.9
Dual_AI_Balanced,3408,18,0.8,1,3,Moderately meaningful,Independent,Moderate,0.9
Dual_AI_Opposition,3417,6,0.19999999999999996,0.9,4,Very meaningful,Somewhat Democrat,Liberal,1
Dual_AI_Opposition,3417,8,0.5,0.8,4,Very meaningful,Somewhat Democrat,Liberal,0.85
Dual_AI_Opposition,3417,13,0.9,1,4,Very meaningful,Somewhat Democrat,Liberal,0.9
Dual_AI_Opposition,3429,4,0.5,1,3,Very meaningful,Strong Democrat,Liberal,0.9
Dual_AI_Opposition,3429,9,0.9,1,3,Very meaningful,Strong Democrat,Liberal,1
Dual_AI_Opposition,3429,13,0.7,0.9,3,Very meaningful,Strong Democrat,Liberal,0.95
Dual_AI_Opposition,3537,5,0.7,0.6,3,Moderately meaningful,Strong Democrat,Extremely liberal,0.9
Dual_AI_Opposition,3537,12,0.5,0.9,3,Moderately meaningful,Strong Democrat,Extremely liberal,0.6
Dual_AI_Opposition,3537,13,0.8,1,3,Moderately meaningful,Strong Democrat,Extremely liberal,0.8
Dual_AI_Balanced,3555,6,0.5,0.8,4,Moderately meaningful,Independent,Extremely liberal,1
Dual_AI_Balanced,3555,9,0.8,1,4,Moderately meaningful,Independent,Extremely liberal,0.75
Dual_AI_Balanced,3555,14,0.5,0.9,4,Moderately meaningful,Independent,Extremely liberal,1
Dual_AI_Balanced,3594,1,0.8,0.6,4,Very meaningful,Independent,Slightly liberal,0.6
Dual_AI_Balanced,3594,12,0.8,0.9,4,Very meaningful,Independent,Slightly liberal,0.8
Dual_AI_Balanced,3594,18,0.8,0.7,4,Very meaningful,Independent,Slightly liberal,0.5
Dual_AI_Opposition,3624,3,0.5,0.09999999999999998,3,Moderately meaningful,Somewhat Republican,Conservative,0.45
Dual_AI_Opposition,3624,9,0.09999999999999998,0.9,3,Moderately meaningful,Somewhat Republican,Conservative,1
Dual_AI_Opposition,3624,16,0.5,0.9,3,Moderately meaningful,Somewhat Republican,Conservative,0.9
Dual_AI_Balanced,3636,4,0.19999999999999996,0.7,2,Slightly meaningful,Independent,Moderate,1
Dual_AI_Balanced,3636,8,0.5,0.5,2,Slightly meaningful,Independent,Moderate,0.75
Dual_AI_Balanced,3636,16,0.5,0.8,2,Slightly meaningful,Independent,Moderate,0.75
Dual_AI_Opposition,3675,2,0.5,0.5,2,Slightly meaningful,Somewhat Republican,Moderate,0.8500000000000001
Dual_AI_Opposition,3675,12,0.30000000000000004,0.19999999999999996,2,Slightly meaningful,Somewhat Republican,Moderate,0.5
Dual_AI_Opposition,3675,15,0.4,0.5,2,Slightly meaningful,Somewhat Republican,Moderate,0.5
Dual_AI_Opposition,3693,5,0.8,1,1,Not meaningful at all,Strong Democrat,Liberal,0.7
Dual_AI_Opposition,3693,11,0.9,1,1,Not meaningful at all,Strong Democrat,Liberal,0.55
Dual_AI_Opposition,3693,15,0.5,0.5,1,Not meaningful at all,Strong Democrat,Liberal,0
Dual_AI_Balanced,3702,5,0.5,1,2,Very meaningful,Independent,Slightly conservative,0.8
Dual_AI_Balanced,3702,12,0.8,0.19999999999999996,2,Very meaningful,Independent,Slightly conservative,0.5
Dual_AI_Balanced,3702,17,0.09999999999999998,0,2,Very meaningful,Independent,Slightly conservative,0.5
Dual_AI_Opposition,3708,4,0.9,1,1,Not meaningful at all,Strong Republican,Conservative,1
Dual_AI_Opposition,3708,11,1,1,1,Not meaningful at all,Strong Republican,Conservative,0.09999999999999995
Dual_AI_Opposition,3708,16,0.5,1,1,Not meaningful at all,Strong Republican,Conservative,0.85
Dual_AI_Opposition,3711,3,0.5,0,5,Extremely meaningful,Somewhat Republican,Liberal,0.45
Dual_AI_Opposition,3711,8,0.8,1,5,Extremely meaningful,Somewhat Republican,Liberal,1
Dual_AI_Opposition,3711,17,0.5,0.09999999999999998,5,Extremely meaningful,Somewhat Republican,Liberal,0.1999999999999999
Dual_AI_Balanced,3747,3,0.5,0.30000000000000004,3,Slightly meaningful,Independent,Extremely liberal,0
Dual_AI_Balanced,3747,11,0.09999999999999998,0.09999999999999998,3,Slightly meaningful,Independent,Extremely liberal,0.25
Dual_AI_Balanced,3747,16,0.9,0.9,3,Slightly meaningful,Independent,Extremely liberal,0.75
Dual_AI_Opposition,3753,1,0.8,0.6,1,Not meaningful at all,Strong Democrat,Liberal,0.65
Dual_AI_Opposition,3753,7,0.5,0.8,1,Not meaningful at all,Strong Democrat,Liberal,0.5
Dual_AI_Opposition,3753,13,0.9,0.9,1,Not meaningful at all,Strong Democrat,Liberal,0.8
Dual_AI_Opposition,3777,1,0.8,0.6,1,Not meaningful at all,Strong Republican,Extremely conservative,0.5
Dual_AI_Opposition,3777,8,0.9,1,1,Not meaningful at all,Strong Republican,Extremely conservative,1
Dual_AI_Opposition,3777,17,0.9,1,1,Not meaningful at all,Strong Republican,Extremely conservative,0.24999999999999994
Dual_AI_Balanced,3789,2,0.4,0.8,1,Not meaningful at all,Independent,Moderate,1
Dual_AI_Balanced,3789,8,0.8,0.6,1,Not meaningful at all,Independent,Moderate,1
Dual_AI_Balanced,3789,15,0.4,0.4,1,Not meaningful at all,Independent,Moderate,0.25
Dual_AI_Balanced,3837,5,1,1,3,Moderately meaningful,Independent,Moderate,0.85
Dual_AI_Balanced,3837,8,0.5,0.5,3,Moderately meaningful,Independent,Moderate,0.75
Dual_AI_Balanced,3837,17,0.5,0.5,3,Moderately meaningful,Independent,Moderate,0.35
Dual_AI_Opposition,3894,4,0.5,0.9,5,Very meaningful,Somewhat Republican,Conservative,1
Dual_AI_Opposition,3894,8,0.8,1,5,Very meaningful,Somewhat Republican,Conservative,1
Dual_AI_Opposition,3894,17,0.5,0.19999999999999996,5,Very meaningful,Somewhat Republican,Conservative,0.04999999999999995
Dual_AI_Opposition,3939,4,0.7,0.9,4,Extremely meaningful,Somewhat Republican,Slightly conservative,1
Dual_AI_Opposition,3939,7,0.5,0.30000000000000004,4,Extremely meaningful,Somewhat Republican,Slightly conservative,0.1499999999999999
Dual_AI_Opposition,3939,14,0.19999999999999996,0.8,4,Extremely meaningful,Somewhat Republican,Slightly conservative,0.8
Dual_AI_Opposition,3945,5,1,0.8,2,Slightly meaningful,Somewhat Republican,Extremely conservative,1
Dual_AI_Opposition,3945,12,0.7,1,2,Slightly meaningful,Somewhat Republican,Extremely conservative,0.75
Dual_AI_Opposition,3945,17,0.7,0.19999999999999996,2,Slightly meaningful,Somewhat Republican,Extremely conservative,0.5499999999999999
Dual_AI_Opposition,3963,1,1,0.6,4,Extremely meaningful,Strong Republican,Conservative,0.5
Dual_AI_Opposition,3963,10,0.30000000000000004,0.9,4,Extremely meaningful,Strong Republican,Conservative,1
Dual_AI_Opposition,3963,13,0.5,0.9,4,Extremely meaningful,Strong Republican,Conservative,0.8
Dual_AI_Opposition,3975,1,0.6,0.6,4,Extremely meaningful,Strong Republican,Conservative,0.6
Dual_AI_Opposition,3975,12,0,0.8,4,Extremely meaningful,Strong Republican,Conservative,0.75
Dual_AI_Opposition,3975,14,0.5,0.9,4,Extremely meaningful,Strong Republican,Conservative,0.8500000000000001
Dual_AI_Opposition,3984,5,0.8,0.8,3,Moderately meaningful,Strong Republican,Moderate,0.75
Dual_AI_Opposition,3984,11,0.09999999999999998,0.09999999999999998,3,Moderately meaningful,Strong Republican,Moderate,0
Dual_AI_Opposition,3984,18,1,0.7,3,Moderately meaningful,Strong Republican,Moderate,0.8
Dual_AI_Opposition,4014,6,0.7,1,2,Moderately meaningful,Somewhat Republican,Slightly conservative,1
Dual_AI_Opposition,4014,10,0.5,0.8,2,Moderately meaningful,Somewhat Republican,Slightly conservative,0.6
Dual_AI_Opposition,4014,15,0.5,0.5,2,Moderately meaningful,Somewhat Republican,Slightly conservative,0.75
Dual_AI_Balanced,4017,1,1,0.8,4,Very meaningful,Independent,Moderate,0.5
Dual_AI_Balanced,4017,10,0.09999999999999998,0.09999999999999998,4,Very meaningful,Independent,Moderate,1
Dual_AI_Balanced,4017,13,0.5,0.5,4,Very meaningful,Independent,Moderate,0.85
Dual_AI_Opposition,4032,4,0,0.7,5,Extremely meaningful,Strong Democrat,Liberal,0.9
Dual_AI_Opposition,4032,10,0.9,0,5,Extremely meaningful,Strong Democrat,Liberal,1
Dual_AI_Opposition,4032,15,0,0,5,Extremely meaningful,Strong Democrat,Liberal,0
Dual_AI_Balanced,4035,2,0.8,1,4,Extremely meaningful,Independent,Moderate,0.9
Dual_AI_Balanced,4035,7,0.30000000000000004,0.09999999999999998,4,Extremely meaningful,Independent,Moderate,0.29999999999999993
Dual_AI_Balanced,4035,14,0.5,0.5,4,Extremely meaningful,Independent,Moderate,0.8500000000000001
Dual_AI_Balanced,4071,5,1,1,4,Moderately meaningful,Independent,Slightly liberal,0.7
Dual_AI_Balanced,4071,8,0.5,0.5,4,Moderately meaningful,Independent,Slightly liberal,0.75
Dual_AI_Balanced,4071,18,1,1,4,Moderately meaningful,Independent,Slightly liberal,0.6
